County,Trap State,Lat,Long,Band #,Age,Sex,Release Date
Anderson,Missouri,32.052996,-95.5328835,8207,A,M,1/23/2014
Anderson,Missouri,32.052996,-95.5328835,8209,J,F,1/23/2014
Anderson,Missouri,32.052996,-95.5328835,8210,J,F,1/24/2014
Anderson,Missouri,32.052996,-95.5328835,8211,J,F,1/23/2014
Anderson,Missouri,32.052996,-95.5328835,8212,J,F,1/23/2014
Anderson,Missouri,32.052996,-95.5328835,8213,A,F,1/23/2014
Anderson,Missouri,32.052996,-95.5328835,8214,J,F,1/23/2014
Anderson,Alabama,31.581582,-95.5243921,8236,A,M,2/26/2014
Anderson,Alabama,31.581582,-95.5243921,8237,A,M,2/26/2014
Anderson,Alabama,31.581582,-95.5243921,8238,A,F,2/26/2014
Anderson,Alabama,32.052996,-95.5328835,8239,A,F,2/26/2014
Anderson,Alabama,31.581582,-95.5243921,8240,A,F,2/26/2014
Anderson,Alabama,32.052996,-95.5328835,8241,A,F,2/26/2014
Anderson,Alabama,31.581582,-95.5243921,8242,A,F,2/26/2014
Anderson,Alabama,31.581582,-95.5243921,8243,A,F,2/26/2014
Anderson,Alabama,32.052996,-95.5328835,8244,A,M,3/13/2014
Anderson,Alabama,32.052996,-95.5328835,8245,A,M,3/13/2014
Anderson,Alabama,32.052996,-95.5328835,8246,A,M,3/13/2014
Anderson,Alabama,32.052996,-95.5328835,8247,A,M,3/13/2014
Anderson,Alabama,32.052996,-95.5328835,8248,A,F,3/13/2014
Anderson,Tennessee,32.052996,-95.5328835,8301,J,M,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8302,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8303,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8304,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8305,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8306,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8307,J,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8308,J,M,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8309,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8310,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8311,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8312,A,F,2/27/2014
Anderson,Tennessee,32.052996,-95.5328835,8314,A,F,2/27/2014
Anderson,Tennessee,31.581582,-95.5243921,8351,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8352,J,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8353,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8354,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8355,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8356,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8357,J,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8358,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8359,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8360,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8361,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8362,J,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8363,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8364,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8365,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8366,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8367,A,F,2/5/2014
Anderson,Tennessee,31.581582,-95.5243921,8368,A,F,2/5/2014
Anderson,Tennessee,32.052996,-95.5328835,8369,A,F,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8370,A,F,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8371,J,M,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8372,A,F,2/12/2014
Anderson,Tennessee,31.581582,-95.5243921,8373,A,M,2/12/2014
Anderson,Tennessee,31.581582,-95.5243921,8374,A,M,2/12/2014
Anderson,Tennessee,31.581582,-95.5243921,8376,A,M,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8377,A,F,2/12/2014
Anderson,Tennessee,31.581582,-95.5243921,8379,A,M,2/12/2014
Anderson,Tennessee,31.581582,-95.5243921,8380,A,M,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8381,J,M,2/12/2014
Anderson,Tennessee,31.581582,-95.5243921,8383,J,F,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8384,J,M,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8385,A,M,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8386,J,M,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8387,J,F,2/12/2014
Anderson,Tennessee,32.052996,-95.5328835,8388,J,M,2/12/2014
Anderson,Tennessee,31.581582,-95.5243921,8389,J,F,2/12/2014
Anderson,West Virginia,31.581582,-95.5243921,8475,A,F,2/26/2014
Anderson,West Virginia,31.581582,-95.5243921,8476,A,M,2/26/2014
Anderson,West Virginia,31.581582,-95.5243921,8479,J,M,2/6/2014
Anderson,West Virginia,31.581582,-95.5243921,8481,A,F,2/26/2014
Anderson,West Virginia,31.581582,-95.5243921,8482,J,F,2/26/2014
Anderson,West Virginia,31.581582,-95.5243921,8483,J,F,2/26/2014
Anderson,West Virginia,31.581582,-95.5243921,8484,J,F,2/26/2014
Anderson,Tennessee,32.052996,-95.5328835,8630,A,F,3/11/2014
Anderson,Tennessee,32.052996,-95.5328835,8662,A,F,3/11/2014
Anderson,Tennessee,32.052996,-95.5328835,8668,A,F,3/11/2014
Anderson,Tennessee,32.052996,-95.5328835,8672,A,F,3/11/2014
Anderson,Tennessee,32.052996,-95.5328835,8673,A,F,3/11/2014
Anderson,Tennessee,31.581582,-95.5243921,8683,A,F,2/24/2014
Anderson,Tennessee,32.052996,-95.5328835,8691,A,F,3/11/2014
Henderson,Texas,32.031259,-95.531289,8853,A,F,1/31/2018
Henderson,Texas,32.031259,-95.531289,8854,A,F,1/31/2018
Henderson,Texas,32.031259,-95.531289,8855,A,F,1/31/2018
Henderson,Texas,32.031259,-95.531289,8856,A,M,1/31/2018
Henderson,Texas,32.031259,-95.531289,8857,A,M,1/31/2018
Henderson,Texas,32.031259,-95.531289,8858,A,F,1/31/2018
Henderson,Texas,32.031259,-95.531289,8859,A,M,1/31/2018
Henderson,Texas,32.031259,-95.531289,8860,A,F,1/31/2018
Henderson,Texas,32.031259,-95.531289,8861,A,M,1/31/2018
Henderson,Texas,32.031259,-95.531289,8862,A,F,1/31/2018
Henderson,Texas,32.031259,-95.531289,8863,A,M,1/31/2018
Henderson,Texas,32.031259,-95.531289,8864,A,F,1/31/2018
Anderson,Kansas,32.052996,-95.5328835,9201,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9202,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9203,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9204,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9205,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9206,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9207,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9208,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9209,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9210,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9211,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9212,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9213,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9214,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9215,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9216,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9217,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9218,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9219,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9220,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9221,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9222,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9223,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9224,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9225,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9226,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9227,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9228,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9229,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9230,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9231,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9232,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9233,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9234,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9235,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9236,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9237,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9238,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9239,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9240,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9241,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9242,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9243,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9244,A,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9245,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9246,A,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9247,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9248,J,F,2/12/2014
Anderson,Kansas,32.052996,-95.5328835,9249,J,F,2/12/2014
Anderson,Kansas,31.581582,-95.5243921,9250,J,F,2/12/2014
Anderson,Missouri,32.052996,-95.5328835,9251,A,M,1/23/2014
Anderson,Missouri,32.052996,-95.5328835,9252,A,M,1/23/2014
Anderson,Missouri,32.052996,-95.5328835,9253,A,M,1/23/2014
Cherokee,Missouri,31.3810338,-95.1631811,9279,J,F,2/22/2016
Cherokee,Missouri,31.3810338,-95.1631811,9280,A,F,2/22/2016
Cherokee,Missouri,31.3810338,-95.1631811,9281,A,F,2/22/2016
Cherokee,Missouri,31.3810338,-95.1631811,9282,A,F,2/22/2016
Anderson,Missouri,32.052996,-95.5328835,9305,J,F,2/13/2014
Anderson,Missouri,31.581582,-95.5243921,9307,J,F,2/13/2014
Anderson,Missouri,31.581582,-95.5243921,9308,J,F,2/13/2014
Anderson,Missouri,31.581582,-95.5243921,9310,J,F,2/13/2014
Anderson,Missouri,32.052996,-95.5328835,9312,J,F,2/13/2014
Anderson,Missouri,32.052996,-95.5328835,9320,J,M,2/13/2014
Anderson,Missouri,32.052996,-95.5328835,9321,J,F,2/13/2014
Anderson,Missouri,31.581582,-95.5243921,9325,J,F,2/13/2014
Anderson,Missouri,31.581582,-95.5243921,9328,J,M,2/5/2014
Anderson,Missouri,31.581582,-95.5243921,9329,J,M,2/5/2014
Anderson,Missouri,31.581582,-95.5243921,9330,J,M,2/5/2014
Anderson,Missouri,31.581582,-95.5243921,9331,J,M,2/5/2014
Anderson,Missouri,31.581582,-95.5243921,9332,J,M,2/5/2014
Anderson,Missouri,31.581582,-95.5243921,9333,J,M,2/5/2014
Anderson,Missouri,31.581582,-95.5243921,9334,J,M,2/5/2014
Anderson,Missouri,31.581582,-95.5243921,9335,J,M,2/5/2014
Anderson,South Carolina,32.052996,-95.5328835,9365,A,F,2/20/2014
Anderson,South Carolina,31.581582,-95.5243921,9366,A,F,2/20/2014
Anderson,South Carolina,31.581582,-95.5243921,9367,A,F,2/20/2014
Anderson,South Carolina,31.581582,-95.5243921,9369,A,F,2/20/2014
Anderson,South Carolina,32.052996,-95.5328835,9370,A,F,2/20/2014
Anderson,South Carolina,32.052996,-95.5328835,9371,A,F,2/20/2014
Anderson,South Carolina,31.581582,-95.5243921,9372,A,F,2/20/2014
Anderson,South Carolina,31.581582,-95.5243921,9373,A,F,2/20/2014
Anderson,South Carolina,31.581582,-95.5243921,9374,A,F,2/20/2014
Anderson,South Carolina,32.052996,-95.5328835,9375,A,F,2/20/2014
Henderson,West Virginia,32.031259,-95.531289,9518,J,F,2/6/2019
Henderson,West Virginia,32.031259,-95.531289,9519,J,F,2/6/2019
Henderson,West Virginia,32.031259,-95.531289,9520,J,F,2/6/2019
Cherokee,West Virginia,31.3810338,-95.1631811,9521,A,M,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9522,A,M,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9523,A,M,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9524,A,M,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9525,A,F,3/3/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9526,A,F,3/3/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9527,A,F,3/3/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9528,J,F,3/3/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9529,J,M,3/3/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9530,A,F,3/3/2016
Cherokee,West Virginia,31.3810338,-95.1631811,9531,A,F,3/3/2016
Anderson,West Virginia,31.5928599,-95.374644,9532,J,M,2/1/2017
Anderson,West Virginia,31.5928599,-95.374644,9533,J,M,2/1/2017
Anderson,West Virginia,31.5928599,-95.374644,9534,J,M,2/1/2017
Anderson,West Virginia,31.5928599,-95.374644,9535,J,M,2/1/2017
Anderson,West Virginia,31.5928599,-95.374644,9536,J,M,2/1/2017
Anderson,West Virginia,31.5928599,-95.374644,9538,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9539,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9540,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9541,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9542,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9543,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9544,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9545,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9546,A,F,2/17/2017
Anderson,West Virginia,31.5928599,-95.374644,9547,A,F,2/17/2017
Anderson,Iowa,31.5928599,-95.374644,9620,J,M,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,9621,J,M,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,9622,J,M,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,9623,J,M,2/1/2017
Cherokee,Tennessee,31.3810338,-95.1631811,9651,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9652,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9653,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9654,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9655,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9656,J,M,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9657,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9658,J,M,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9659,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9660,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9660,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9661,J,M,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9662,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9663,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9664,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9665,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9666,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9667,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9668,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9669,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9671,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9672,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9673,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9674,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9675,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9676,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9677,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9678,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9679,J,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9680,A,F,3/2/2016
Cherokee,Tennessee,31.3810338,-95.1631811,9681,J,F,3/2/2016
Anderson,Texas,31.581718,-95.532047,9901,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9902,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9903,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9904,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9905,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9906,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9907,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9908,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9909,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9910,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9911,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9912,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9913,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9914,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9915,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9916,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9917,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9918,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9919,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9920,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9921,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9922,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9923,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9924,A,M,1/31/2018
Anderson,Texas,31.581718,-95.532047,9925,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9926,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9927,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9928,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9929,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9930,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9931,J,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9932,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9933,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9934,J,M,1/31/2018
Anderson,Texas,31.581718,-95.532047,9935,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9936,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9937,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9938,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9939,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9940,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9941,J,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9942,J,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9943,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9944,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9945,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9946,A,F,2/1/2018
Henderson,Texas,32.031259,-95.531289,9947,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9948,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9949,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9951,A,F,1/31/2018
Anderson,Texas,31.581718,-95.532047,9952,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9953,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9954,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9955,A,F,2/1/2018
Navarro,Texas,32.301,-96.436,9956,A,F,1/24/2019
Navarro,Texas,32.301,-96.436,9957,A,F,1/24/2019
Navarro,Texas,32.301,-96.436,9958,A,F,1/24/2019
Navarro,Texas,32.301,-96.436,9959,A,F,1/24/2019
Navarro,Texas,32.301,-96.436,9960,A,F,1/24/2019
Navarro,Texas,32.301,-96.436,9961,A,F,1/24/2019
Navarro,Texas,32.301,-96.436,9962,A,F,1/25/2019
Navarro,Texas,32.301,-96.436,9963,A,M,1/29/2019
Navarro,Texas,32.301,-96.436,9964,A,M,1/30/2019
Navarro,Texas,32.301,-96.436,9965,A,M,1/30/2019
Navarro,Texas,32.301,-96.436,9966,J,M,1/30/2019
Navarro,Texas,32.301,-96.436,9967,A,M,1/30/2019
Navarro,Texas,32.301,-96.436,9968,A,M,1/30/2019
Navarro,Texas,32.301,-96.436,9969,A,F,1/31/2019
Navarro,Texas,32.301,-96.436,9970,A,F,1/31/2019
Navarro,Texas,32.301,-96.436,9971,A,F,1/31/2019
Navarro,Texas,32.301,-96.436,9972,A,F,1/31/2019
Navarro,Texas,32.301,-96.436,9973,A,F,1/31/2019
Navarro,Texas,32.301,-96.436,9974,A,F,1/31/2019
Navarro,Texas,32.301,-96.436,9975,A,F,1/31/2019
Anderson,Texas,31.581718,-95.532047,9976,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9977,A,F,2/1/2018
Henderson,Texas,32.031259,-95.531289,9978,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9979,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9980,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9981,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9982,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9983,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9984,A,F,2/1/2018
Henderson,Texas,32.031259,-95.531289,9986,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9987,A,F,2/1/2018
Henderson,Texas,32.031259,-95.531289,9988,A,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9989,J,F,2/1/2018
Anderson,Texas,31.581718,-95.532047,9990,A,F,2/1/2018
Navarro,Texas,32.301,-96.436,9991,A,F,2/6/2019
Navarro,Texas,32.301,-96.436,9992,A,F,2/6/2019
Navarro,Texas,32.301,-96.436,9993,A,F,2/6/2019
Navarro,Texas,32.301,-96.436,9994,A,F,2/6/2019
Navarro,Texas,32.301,-96.436,9995,A,F,2/6/2019
Anderson,Tennessee,32.052996,-95.5328835,9998,A,F,3/11/2014
Anderson,Louisiana,31.581582,-95.5243921,10706,A,F,2/26/2014
Anderson,Louisiana,31.581582,-95.5243921,10707,A,F,2/26/2014
Anderson,Louisiana,31.581582,-95.5243921,10708,A,F,2/26/2014
Anderson,Louisiana,31.581582,-95.5243921,10711,A,F,2/18/2014
Anderson,Louisiana,31.581582,-95.5243921,10712,A,F,2/18/2014
Anderson,Louisiana,31.581582,-95.5243921,10713,A,F,2/18/2014
Anderson,Louisiana,31.581582,-95.5243921,10715,A,F,2/18/2014
Anderson,Louisiana,31.581582,-95.5243921,10716,A,F,2/18/2014
Anderson,Louisiana,31.581582,-95.5243921,10718,A,F,2/18/2014
Anderson,Texas,31.581582,-95.5243921,10735,A,F,3/2/2016
Anderson,Louisiana,31.581582,-95.5243921,10740,A,F,2/26/2014
Anderson,Texas,31.4422988,-95.2320173,10743,J,M,2/8/2014
Anderson,Texas,31.4422988,-95.2320173,10744,A,M,2/8/2014
Anderson,Texas,31.4422988,-95.2320173,10745,J,M,2/8/2014
Anderson,Texas,31.4422988,-95.2320173,10746,A,M,2/8/2014
Anderson,Texas,31.4422988,-95.2320173,10747,J,M,2/8/2014
Anderson,Texas,31.4422988,-95.2320173,10780,J,F,2/27/2014
Anderson,Texas,31.4422988,-95.2320173,10781,A,F,2/27/2014
Anderson,Texas,31.4422988,-95.2320173,10788,J,M,2/27/2014
Anderson,Texas,31.581582,-95.5243921,10792,J,M,3/2/2016
Anderson,Texas,31.4422988,-95.2320173,10793,A,F,2/21/2014
Anderson,Texas,31.4422988,-95.2320173,10794,A,F,2/21/2014
Anderson,Texas,31.4422988,-95.2320173,10795,A,F,2/21/2014
Anderson,Texas,31.4422988,-95.2320173,10796,A,F,2/21/2014
Anderson,Texas,31.4422988,-95.2320173,10797,A,F,2/21/2014
Anderson,Texas,31.4422988,-95.2320173,10798,A,F,2/21/2014
Anderson,Texas,31.4422988,-95.2320173,10799,A,F,2/21/2014
Anderson,Texas,31.4422988,-95.2320173,10800,J,F,2/21/2014
Cherokee,West Virginia,31.3810338,-95.1631811,10852,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10853,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10854,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10855,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10856,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10857,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10858,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10859,A,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10860,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10861,A,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10862,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10864,A,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10865,J,F,2/24/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10866,J,M,2/18/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10867,J,M,2/18/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10868,J,M,2/18/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10869,J,M,2/18/2016
Cherokee,West Virginia,31.3810338,-95.1631811,10870,J,M,2/18/2016
Anderson,Texas,31.581582,-95.5243921,10901,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10902,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10903,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10904,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10905,J,F,2/3/2016
